"article";"id";"repository";"license_name";"repository_type";"repository_re3data";"fuji_percent";"fuji_percent_f";"fuji_percent_a";"fuji_percent_i";"fuji_percent_r";"fuji_percent_f1";"fuji_percent_f2";"fuji_percent_f3";"fuji_percent_f4";"fuji_percent_a1";"fuji_percent_i1";"fuji_percent_i2";"fuji_percent_i3";"fuji_percent_r1";"fuji_percent_r1_1";"fuji_percent_r1_2";"fuji_percent_r1_3";"fuji_FsF_F1_01D";"fuji_FsF_F1_02D";"fuji_FsF_F2_01M";"fuji_FsF_F3_01M";"fuji_FsF_F4_01M";"fuji_FsF_A1_01M";"fuji_FsF_A1_02M";"fuji_FsF_A1_03D";"fuji_FsF_I1_01M";"fuji_FsF_I2_01M";"fuji_FsF_I3_01M";"fuji_FsF_R1_01MD";"fuji_FsF_R1.1_01M";"fuji_FsF_R1.2_01M";"fuji_FsF_R1.3_01M";"fuji_FsF_R1.3_02D";"fair_enough_score";"fair_enough_score_total";"fair_enough_score_percent";"fair_enough_score_metrics_count";"fair_enough_score_metrics_percent";"fair_enough_xml_document";"fair_enough_Gen2_FM_F1B_metadata";"fair_enough_Gen2_FM_F1A";"fair_enough_Gen2_FM_F2B";"fair_enough_Gen2_FM_F2A";"fair_enough_Gen2_FM_F3_data";"fair_enough_Gen2_FM_F3_metadata";"fair_enough_Gen2_FM_F4";"fair_enough_Gen2_FM_A1.1_data";"fair_enough_Gen2_FM_A1.1_metadata";"fair_enough_Gen2_FM_A1.2_data";"fair_enough_Gen2_FM_A1.2_metadata";"fair_enough_Gen2_FM_A2";"fair_enough_Gen2_FM_I1B_data";"fair_enough_Gen2_FM_I1A_data";"fair_enough_Gen2_FM_I1B_metadata";"fair_enough_Gen2_FM_I1A_metadata";"fair_enough_Gen2_FM_I2B";"fair_enough_Gen2_FM_I2A";"fair_enough_Gen2_FM_I3";"fair_enough_Gen2_FM_R1.1_metadata";"fair_enough_Gen2_FM_R1.1_data";"fair_enough_f1";"fair_enough_f2";"fair_enough_f3";"fair_enough_f4";"fair_enough_a1.1";"fair_enough_a1.2";"fair_enough_a2";"fair_enough_i1";"fair_enough_i2";"fair_enough_i3";"fair_enough_r1.1";"fair_checker_score";"checker_percent_f";"checker_percent_a";"checker_percent_i";"checker_percent_r";"fair_checker_f1";"fair_checker_f2";"fair_checker_a1.1";"fair_checker_a1.2";"fair_checker_i1";"fair_checker_i2";"fair_checker_i3";"fair_checker_r1.1";"fair_checker_r1.2";"fair_checker_r1.3";"fair_checker_F1A";"fair_checker_F1B";"fair_checker_F2A";"fair_checker_F2B";"fair_checker_A1.1";"fair_checker_A1.2";"fair_checker_I1";"fair_checker_I2";"fair_checker_I3";"fair_checker_R1.1";"fair_checker_R1.2";"fair_checker_R1.3"
"10.1073/pnas.2019699118";"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-6588/";"EMBL-EBI ArrayExpress";"NULL";"disciplinary repository";"ArrayExpress";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1073/pnas.2020293118";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171099";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1126/sciadv.abg5174";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158577";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1177/00220345211017510";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160672";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.2337/db20-0910";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40589";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1021/acscentsci.0c00679";"https://doi.org/doi:10.25345/C5VG6C";"MassIVE";"CC0";"disciplinary repository";"Mass Spectrometry Interactive Virtual Environment";33,33;57,14;33,33;25;20;100;50;0;50;33,33;50;0;0;25;0;50;0;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;NA;NA;NA;10;45,45;TRUE;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;100;100;0;0;50;50;0;50;50;50;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1021/acscentsci.0c00679";"https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=628bd0896fad4eae91f6be5f12373d25";"GNPS";"NULL";"disciplinary repository";"GNPS";4,17;14,29;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1021/acscentsci.0c00679";"https://www.ebi.ac.uk/pride/archive/projects/PXD011771";"EMBL-EBI PRoteomics IDEntifications Database";"CC0";"disciplinary repository";"PRoteomics IDEntifications Database";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"10.1002/eji.202048797";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160097";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1002/ijc.33456";"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7680/";"EMBL-EBI ArrayExpress";"NULL";"disciplinary repository";"ArrayExpress";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1016/j.jbc.2021.101334";"https://www.ebi.ac.uk/pride/archive/projects/PXD028005";"EMBL-EBI PRoteomics IDEntifications Database";"CC0";"disciplinary repository";"PRoteomics IDEntifications Database";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"10.1016/j.molcel.2020.11.037";"https://www.ebi.ac.uk/pride/archive/projects/PXD014740";"EMBL-EBI PRoteomics IDEntifications Database";"CC0";"disciplinary repository";"PRoteomics IDEntifications Database";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"10.1016/j.molcel.2020.11.037";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE136199";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1016/j.molcel.2020.11.037";"https://www.rcsb.org/structure/6SWA";"wwPDB";"NULL";"disciplinary repository";"Worldwide Protein Data Bank";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;NA;NA;NA;6;27,27;TRUE;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1016/j.molcel.2020.11.037";"https://www.ebi.ac.uk/emdb/EMD-10321";"EMBL-EBI EMDB";"NULL";"disciplinary repository";"The Electron Microscopy Data Bank";22,92;35,71;33,33;0;20;50;25;0;50;33,33;0;0;0;25;0;50;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;1;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1016/j.omtm.2021.09.019";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184895";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;NA;NA;NA;2;9,09;TRUE;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1016/j.stem.2020.11.015";"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-9067/";"EMBL-EBI ArrayExpress";"NULL";"disciplinary repository";"ArrayExpress";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1021/acs.jmedchem.1c01264";"http://dx.doi.org/10.2210/pdb7o6x/pdb";"wwPDB";"NULL";"disciplinary repository";"Worldwide Protein Data Bank";31,25;50;33,33;50;10;100;25;0;50;33,33;50;100;0;0;0;50;0;1;1;0,5;0;1;0;1;0;1;1;0;0;0;1;0;0;NA;NA;NA;11;50;TRUE;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;100;100;0;0;50;50;0;50;100;50;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-26706-w";"https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=2033292&DatabaseToSearch=Published";"CCDC Karlsruhe";"NULL";"disciplinary repository";"CCDC Karlsruhe";4,17;14,29;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;22;9,09;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s43018-021-00201-z";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE166420";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1073/pnas.2026558118";"https://www.ncbi.nlm.nih.gov/nuccore/MW582527";"NCBI Nucleotide";"NULL";"disciplinary repository";"NCBI Nucleotide";4,17;14,29;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1093/nar/gkaa1180";"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-8746/";"EMBL-EBI ArrayExpress";"NULL";"disciplinary repository";"ArrayExpress";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1210/endocr/bqaa220";"https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=ERR4778373&display=metadata";"NCBI Nucleotide";"NULL";"disciplinary repository";"NCBI Nucleotide";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1371/journal.ppat.1009824";"https://www.sasbdb.org/data/SASDKW8/";"SASBDB";"NULL";"disciplinary repository";"SASBDB";4,17;14,29;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;22;9,09;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1371/journal.ppat.1009824";"https://www.ebi.ac.uk/pride/archive/projects/PXD027257";"EMBL-EBI PRoteomics IDEntifications Database";"CC0";"disciplinary repository";"PRoteomics IDEntifications Database";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"10.1371/journal.ppat.1009824";"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10788/";"EMBL-EBI ArrayExpress";"NULL";"disciplinary repository";"ArrayExpress";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.3390/ijms22115547";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171965";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;NA;NA;NA;2;9,09;TRUE;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1093/nar/gkaa1198";"https://www.addgene.org/137191/";"Addgene";"NULL";"disciplinary repository";"Addgene";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1158/1078-0432.CCR-21-1881";"https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR16549034";"NCBI Sequence Read Archive";"NULL";"disciplinary repository";"Sequence Read Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1111/mec.16099";"https://www.ncbi.nlm.nih.gov/bioproject/PRJNA680013";"NCBI BioProject";"NULL";"disciplinary repository";"BioProject";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.3389/fimmu.2020.609891";"http://www.addgene.org/129027/";"Addgene";"NULL";"disciplinary repository";"Addgene";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.17912/micropub.biology.000390";"https://www.ebi.ac.uk/ena/browser/view/PRJEB44368?show=reads";"EMBL-EBI ENA";"NULL";"disciplinary repository";"European Nucleotide Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.15252/embj.2019104296";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158743";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1093/noajnl/vdab149";"https://www.ebi.ac.uk/ena/browser/view/ERR7057540?show=reads";"EMBL-EBI ENA";"NULL";"disciplinary repository";"European Nucleotide Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-26783-x";"https://www.ebi.ac.uk/gwas/studies/GCST90044763";"EMBL-EBI GWAS Catalog";"CC0";"disciplinary repository";"GWAS Catalog";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1016/j.dib.2021.107320";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173610";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-24007-w";"https://www.ebi.ac.uk/metabolights/MTBLS2840/files";"EMBL-EBI MetaboLights";"NULL";"disciplinary repository";"MetaboLights";4,17;14,29;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-25030-7";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE162208";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-25030-7";"https://www.ebi.ac.uk/pride/archive/projects/PXD025164";"EMBL-EBI PRoteomics IDEntifications Database";"CC0";"disciplinary repository";"PRoteomics IDEntifications Database";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"10.1038/s41588-021-00863-6";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153403";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1172/jci.insight.149228";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173378";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
